"","X","id","DistrictId","Z","A","D","Y"
"779",779,"4403310",4,1,1,1,500
"780",780,"277600",4,1,1,1,6000
"781",781,"288700",4,0,0,0,0
"782",782,"278500",4,1,1,1,2000
"783",783,"346400",4,1,1,0,4
"784",784,"286000",4,1,1,1,0
"785",785,"290300",4,1,0,1,2000
"786",786,"284000",4,0,1,1,0
"787",787,"284000",4,1,1,1,0
"788",788,"284400",4,1,0,0,0
"789",789,"290300",4,0,0,1,5000
"790",790,"273700",4,0,0,0,2000
"791",791,"293600",4,1,0,0,0
"792",792,"290700",4,0,1,0,0
"793",793,"338700",4,0,1,0,1500
"794",794,"328700",4,1,1,1,0
"795",795,"301600",4,1,1,1,0
"796",796,"276300",4,1,1,1,1000
"797",797,"290700",4,0,1,0,500
"798",798,"4401080",4,1,1,1,500
"799",799,"287400",4,1,0,1,0
"800",800,"297300",4,1,1,1,0
"802",802,"4405000",4,0,1,1,10000
"803",803,"292400",4,0,0,0,0
"804",804,"4403330",4,1,0,1,1000
"806",806,"4401080",4,1,1,0,700
"807",807,"278500",4,1,1,0,4600
"808",808,"318200",4,1,0,1,0
"809",809,"292500",4,1,1,0,600
"810",810,"285700",4,0,0,1,150
"811",811,"289700",4,1,1,1,500
"812",812,"305900",4,0,0,0,6000
"813",813,"290300",4,1,0,1,0
"814",814,"291700",4,1,1,1,4500
"815",815,"286400",4,0,1,0,900
"816",816,"291700",4,1,1,0,0
"817",817,"312300",4,0,0,0,1500
"818",818,"288700",4,0,0,0,900
"821",821,"265600",4,0,0,0,7000
"822",822,"263700",4,1,1,1,1500
"823",823,"327100",4,1,1,1,0
"824",824,"290300",4,0,0,0,5000
"825",825,"289100",4,1,1,1,400
"826",826,"284400",4,0,0,0,1500
"827",827,"287200",4,1,1,1,4500
"828",828,"284400",4,0,0,1,1200
"829",829,"327700",4,1,1,1,1200
"830",830,"287400",4,1,0,1,0
"831",831,"282900",4,1,1,1,500
"832",832,"290200",4,1,0,1,0
"833",833,"292000",4,1,0,1,0
"835",835,"292000",4,0,0,0,0
"836",836,"290000",4,0,0,0,0
"837",837,"326200",4,0,0,0,3000
"838",838,"264900",4,0,0,1,500
"839",839,"291800",4,1,0,1,0
"840",840,"327700",4,1,1,1,0
"841",841,"316000",4,1,1,1,0
"842",842,"265200",4,1,1,1,400
"843",843,"330200",4,1,1,1,1200
"844",844,"327600",4,1,1,1,6000
"845",845,"299000",4,1,0,1,6000
"846",846,"292100",4,1,1,1,10500
"847",847,"337000",4,0,0,0,220
"849",849,"292100",4,1,1,1,900
"850",850,"315400",4,0,1,0,5500
"851",851,"306300",4,1,1,1,2200
"852",852,"289000",4,0,0,0,30000
"853",853,"269100",4,1,0,0,0
"854",854,"329200",4,1,1,1,1500
"855",855,"329100",4,0,1,0,4000
"856",856,"269100",4,0,0,0,2500
"857",857,"330200",4,0,1,1,1200
"858",858,"4403330",4,0,0,0,556
"859",859,"285700",4,0,0,0,300
"860",860,"327700",4,0,1,1,0
"861",861,"277800",4,1,1,1,0
"862",862,"286600",4,1,1,0,1800
"863",863,"346100",4,1,1,1,220
"864",864,"285700",4,0,0,1,100
"865",865,"285800",4,0,0,1,500
"866",866,"327300",4,1,1,1,0
"868",868,"271600",4,1,1,1,0
"869",869,"290800",4,1,1,1,12000
"870",870,"290700",4,1,1,1,20000
"871",871,"4403620",4,1,0,1,10000
"872",872,"4403360",4,1,1,1,200
"873",873,"268500",4,1,1,1,8000
"874",874,"290700",4,1,1,1,2000
"875",875,"347100",4,1,1,0,14000
"876",876,"327500",4,1,0,1,1200
"877",877,"265500",4,0,0,0,800
"878",878,"259100",4,1,1,1,700
"879",879,"326000",4,0,1,1,0
"880",880,"329900",4,1,1,1,7000
"881",881,"326200",4,0,0,1,80000
"882",882,"329900",4,1,1,0,3000
"883",883,"326000",4,1,1,1,0
"884",884,"283100",4,1,1,1,1500
"885",885,"329800",4,0,0,0,0
"887",887,"288800",4,1,1,1,800
"888",888,"4403360",4,1,1,1,3000
"889",889,"273700",4,0,0,1,2500
"890",890,"327500",4,0,0,0,0
"891",891,"327500",4,0,0,0,2500
"892",892,"327500",4,0,0,0,2000
"893",893,"269000",4,1,0,1,17000
"894",894,"286100",4,0,1,0,300
"895",895,"258000",4,0,0,1,11000
"896",896,"327600",4,1,1,1,1000
"897",897,"290600",4,0,0,0,3000
"898",898,"287200",4,1,1,1,4500
"899",899,"259100",4,1,1,1,1000
"900",900,"338700",4,0,1,1,2000
"901",901,"4403370",4,0,0,1,500
"902",902,"290000",4,0,0,1,0
"904",904,"328600",4,1,0,0,4000
"905",905,"328600",4,1,0,1,27000
"906",906,"328600",4,1,0,1,2000
"907",907,"266700",4,0,0,0,0
"909",909,"327300",4,1,1,1,3000
"910",910,"4403240",4,1,0,1,1000
"911",911,"327300",4,1,1,1,1200
"912",912,"284400",4,0,0,0,0
"914",914,"327300",4,1,1,1,12000
"915",915,"326000",4,1,1,1,1200
"916",916,"292400",4,0,0,0,9000
"917",917,"311400",4,0,0,0,5000
"918",918,"265200",4,1,1,1,400
"919",919,"327300",4,1,1,1,1200
"920",920,"315400",4,1,1,1,300
"921",921,"4403470",4,0,0,1,3000
"922",922,"326200",4,0,0,1,1200
"923",923,"326200",4,1,0,1,3000
"924",924,"278500",4,1,1,0,2500
"925",925,"326200",4,0,0,1,0
"927",927,"328600",4,0,0,0,8000
"928",928,"297300",4,0,1,0,400
"930",930,"312200",4,0,0,1,0
"931",931,"264400",4,1,1,1,9000
"932",932,"326100",4,1,1,1,0
"933",933,"326200",4,1,0,1,0
"935",935,"279300",4,1,0,1,0
"936",936,"315400",4,1,1,1,0
"937",937,"4403600",4,0,0,1,700
"939",939,"276300",4,0,1,1,4500
"940",940,"4403600",4,1,0,1,50500
"941",941,"273700",4,0,0,0,2500
"942",942,"346100",4,1,1,1,220
"943",943,"290300",4,0,0,1,100
"944",944,"326000",4,1,1,1,1200
"945",945,"263700",4,1,1,1,2000
"946",946,"326000",4,1,1,1,1200
"947",947,"288800",4,1,1,1,1000
"948",948,"301600",4,1,1,1,1500
"949",949,"4403540",4,0,0,1,2000
"950",950,"306300",4,0,1,0,1400
"951",951,"329100",4,1,1,1,0
"952",952,"290700",4,1,1,1,12000
"953",953,"269000",4,1,0,1,7000
"954",954,"286800",4,1,1,1,5000
"955",955,"285900",4,1,0,1,950
"956",956,"284000",4,0,1,0,5000
"957",957,"299000",4,0,0,0,0
"958",958,"4403330",4,0,0,1,2000
"959",959,"286800",4,0,1,0,600
"960",960,"258000",4,0,0,0,14000
"961",961,"290700",4,1,1,1,500
"962",962,"4403030",4,0,0,1,8431
"963",963,"286700",4,0,0,0,400
"964",964,"268700",4,1,1,1,300
"965",965,"292300",4,1,0,1,0
"966",966,"292300",4,0,0,0,0
"967",967,"346000",4,0,0,0,4000
"968",968,"285900",4,0,0,1,4000
"969",969,"287100",4,1,1,1,500
"970",970,"290300",4,0,0,0,5000
"971",971,"290300",4,1,0,1,0
"972",972,"287400",4,1,0,1,600
"973",973,"289700",4,0,1,1,1300
"974",974,"290300",4,1,0,0,5000
"975",975,"346100",4,0,1,0,220
"976",976,"287200",4,1,1,1,1500
"977",977,"4403360",4,0,1,0,3000
"978",978,"347500",4,1,0,1,2000
"979",979,"297300",4,1,1,1,8000
"980",980,"264400",4,1,1,1,4000
"981",981,"290300",4,0,0,0,2000
"982",982,"346300",4,0,0,0,1
"983",983,"294300",4,0,0,1,0
"984",984,"289300",4,1,1,1,9000
"985",985,"326200",4,0,0,0,0
"986",986,"294300",4,1,0,1,0
"987",987,"303500",4,0,0,1,600
"988",988,"283000",4,1,0,0,600
"989",989,"290300",4,0,0,1,0
"990",990,"258900",4,0,0,0,0
"992",992,"301700",4,1,1,1,500
"993",993,"4404130",4,1,1,0,10000
"994",994,"347100",4,1,1,1,0
"995",995,"290300",4,1,0,1,0
"996",996,"258900",4,0,0,0,0
"997",997,"292100",4,0,1,1,10500
"998",998,"293600",4,0,0,0,500
"999",999,"4403010",4,0,0,1,500
"1000",1000,"318200",4,0,0,0,0
"1001",1001,"291700",4,1,1,0,2000
"1002",1002,"302000",4,1,0,1,2100
"1003",1003,"4403490",4,1,0,1,3000
"1004",1004,"346100",4,1,1,1,5000
"1005",1005,"290200",4,0,0,0,0
"1006",1006,"346100",4,1,1,1,5000
"1008",1008,"284000",4,1,1,0,0
"1009",1009,"4403350",4,1,1,1,20
"1010",1010,"259700",4,0,1,0,2000
"1011",1011,"279300",4,0,0,0,1500
"1012",1012,"275000",4,1,0,1,500
"1013",1013,"290700",4,0,1,0,60000
"1014",1014,"4403410",4,1,1,1,300
"1015",1015,"315900",4,1,1,1,12000
"1016",1016,"290700",4,1,1,0,1000
"1017",1017,"288700",4,0,0,0,0
"1018",1018,"4403360",4,0,1,0,200
"1020",1020,"4403110",4,1,1,0,2000
"1021",1021,"290700",4,1,1,1,5500
"1022",1022,"290600",4,1,0,0,4000
"1023",1023,"309900",4,1,1,0,200
"1024",1024,"278600",4,1,1,1,200
"1025",1025,"327500",4,1,0,1,3000
"1026",1026,"287100",4,1,1,1,500
"1027",1027,"285700",4,0,0,0,500
"1028",1028,"284600",4,0,0,1,2000
"1029",1029,"290600",4,0,0,1,4000
"1030",1030,"290600",4,1,0,1,4000
"1031",1031,"286800",4,1,1,1,6000
"1032",1032,"276200",4,0,0,1,6000
"1033",1033,"287800",4,1,1,1,200
"1034",1034,"4403690",4,0,1,1,50500
"1035",1035,"326200",4,0,0,1,1200
"1037",1037,"265500",4,0,0,0,2000
"1039",1039,"291700",4,0,1,1,0
"1040",1040,"285700",4,0,0,1,2500
"1041",1041,"307600",4,1,1,1,70000
"1042",1042,"328600",4,0,0,0,0
"1043",1043,"307600",4,1,1,1,10000
"1044",1044,"259300",4,1,0,1,20000
"1045",1045,"275000",4,0,0,0,200
"1046",1046,"312500",4,1,0,1,0
"1047",1047,"312200",4,0,0,1,0
"1048",1048,"263700",4,1,1,1,0
"1049",1049,"269000",4,1,0,0,7500
"1050",1050,"299000",4,0,0,1,3000
"1051",1051,"326100",4,1,1,1,0
"1052",1052,"327700",4,0,1,0,0
"1053",1053,"299000",4,0,0,0,3500
"1054",1054,"346600",4,0,0,0,3000
"1055",1055,"306100",4,0,0,0,500
"1056",1056,"306100",4,1,0,1,0
"1057",1057,"285900",4,0,0,0,4000
"1058",1058,"346300",4,1,0,0,3000
"1059",1059,"329700",4,0,0,0,5000
"1060",1060,"302000",4,0,0,0,200
"1062",1062,"307800",4,1,1,0,1000
"1063",1063,"301700",4,1,1,1,8500
"1064",1064,"4405000",4,0,1,0,10000
"1065",1065,"301700",4,1,1,1,400
"1069",1069,"297300",4,1,1,1,0
"1072",1072,"273700",4,1,0,1,2500
"1073",1073,"4404130",4,1,1,1,5000
"1074",1074,"326200",4,1,0,1,0
"1075",1075,"303300",4,0,0,0,600
"1077",1077,"326100",4,0,1,1,8000
"1078",1078,"303300",4,0,0,0,1000
"1079",1079,"287100",4,1,1,0,0
"1080",1080,"343400",4,0,0,0,3000
"1081",1081,"291700",4,0,1,0,4500
"1083",1083,"290700",4,1,1,0,0
"1084",1084,"311400",4,0,0,0,0
"1085",1085,"4404130",4,1,1,1,2
"1087",1087,"328900",4,0,1,0,0
"1088",1088,"330200",4,1,1,1,0
"1089",1089,"330200",4,1,1,1,1000
"1090",1090,"347500",4,1,0,1,7000
"1091",1091,"4403310",4,1,1,1,2500
"1092",1092,"337000",4,0,0,1,3000
"1093",1093,"275000",4,1,0,1,0
"1094",1094,"287100",4,1,1,1,0
"1095",1095,"289100",4,1,1,1,600
"1096",1096,"4403060",4,1,0,1,950
"1097",1097,"286600",4,1,1,1,3000
"1098",1098,"292600",4,1,0,0,400
"1099",1099,"346200",4,1,0,1,220
"1100",1100,"290000",4,0,0,0,0
"1101",1101,"288500",4,1,0,1,3000
"1102",1102,"329900",4,1,1,1,8000
"1103",1103,"315900",4,1,1,1,12000
"1106",1106,"315900",4,0,1,0,700
"1107",1107,"329300",4,0,0,0,3000
"1108",1108,"283000",4,1,0,1,500
"1109",1109,"283000",4,0,0,0,7000
"1110",1110,"288800",4,1,1,1,1000
"1111",1111,"288900",4,0,0,0,0
"1112",1112,"275100",4,1,1,1,200
"1114",1114,"289300",4,1,1,1,0
"1115",1115,"4403490",4,0,0,0,2000
"1116",1116,"312200",4,1,0,1,0
"1117",1117,"312500",4,0,0,0,3000
"1118",1118,"4403620",4,1,0,0,10500
"1119",1119,"346100",4,1,1,0,5000
"1120",1120,"347500",4,0,0,0,1300
"1121",1121,"327500",4,1,0,1,0
"1122",1122,"290000",4,0,0,1,0
"1123",1123,"258900",4,0,0,0,0
"1124",1124,"287300",4,1,0,1,0
"1125",1125,"346100",4,1,1,1,6000
"1127",1127,"330200",4,1,1,1,0
"1128",1128,"290700",4,1,1,1,800
"1129",1129,"313200",4,1,1,0,4000
"1130",1130,"297300",4,1,1,1,0
"1131",1131,"275100",4,1,1,1,0
"1132",1132,"288900",4,0,0,0,1200
"1133",1133,"292200",4,0,1,1,0
"1134",1134,"346300",4,0,0,0,2000
"1135",1135,"337000",4,1,0,1,100
"1136",1136,"347500",4,0,0,0,8000
"1137",1137,"346400",4,1,1,1,4200
"1138",1138,"289400",4,0,1,0,0
"1139",1139,"275100",4,1,1,0,1000
"1140",1140,"287100",4,1,1,1,100
"1141",1141,"277800",4,1,1,1,2500
"1142",1142,"286400",4,1,1,1,300
"1143",1143,"273700",4,0,0,0,3500
"1144",1144,"4405000",4,0,1,1,4000
"1145",1145,"326100",4,1,1,1,8000
"1147",1147,"347100",4,1,1,0,0
"1148",1148,"347100",4,1,1,1,11000
"1149",1149,"259800",4,1,0,1,5200
"1150",1150,"286800",4,1,1,1,1200
"1151",1151,"347100",4,1,1,1,100
"1152",1152,"347500",4,0,0,0,11000
"1153",1153,"292200",4,1,1,1,0
"1154",1154,"327300",4,1,1,1,0
"1155",1155,"347500",4,0,0,0,11000
"1156",1156,"286800",4,1,1,1,650
"1158",1158,"288800",4,1,1,1,1500
"1160",1160,"285700",4,0,0,1,0
"1161",1161,"259300",4,0,0,0,2000
"1162",1162,"288500",4,0,0,0,3000
"1164",1164,"327300",4,1,1,1,0
"1165",1165,"343400",4,1,0,0,3000
"1166",1166,"343400",4,0,0,0,4200
"1167",1167,"258000",4,1,0,1,11000
"1168",1168,"327500",4,0,0,1,13000
"1169",1169,"343400",4,0,0,0,2400
"1170",1170,"343400",4,1,0,0,4
"1171",1171,"315900",4,0,1,1,600
"1172",1172,"311400",4,1,0,0,5000
"1173",1173,"4403330",4,1,0,1,14000
"1174",1174,"289100",4,1,1,1,6000
"1175",1175,"289100",4,1,1,1,0
"1176",1176,"284500",4,1,1,0,500
"1177",1177,"264400",4,1,1,1,13000
"1178",1178,"314000",4,1,1,1,0
"1179",1179,"263700",4,1,1,1,1500
"1180",1180,"327300",4,1,1,1,0
"1181",1181,"288900",4,1,0,1,0
"1182",1182,"289000",4,0,0,0,0
"1183",1183,"288900",4,1,0,1,14000
"1184",1184,"288900",4,1,0,1,14000
"1185",1185,"288900",4,0,0,0,11000
"1186",1186,"346100",4,0,1,0,300
"1187",1187,"294300",4,0,0,1,0
"1188",1188,"288900",4,0,0,0,0
"1189",1189,"290000",4,0,0,1,1000
"1190",1190,"286600",4,1,1,0,8000
"1191",1191,"283000",4,0,0,1,400
"1192",1192,"4403370",4,0,0,1,700
"1193",1193,"283000",4,0,0,0,7000
"1194",1194,"275500",4,1,1,1,5000
"1196",1196,"337000",4,0,0,0,300
"1197",1197,"289300",4,1,1,0,0
"1198",1198,"289300",4,1,1,1,0
"1199",1199,"289300",4,1,1,0,0
"1200",1200,"271600",4,1,1,1,12000
"1201",1201,"326000",4,1,1,0,0
"1203",1203,"346100",4,1,1,1,5000
"1204",1204,"4403600",4,0,0,0,5200
"1205",1205,"291700",4,1,1,1,0
"1206",1206,"328600",4,1,0,1,0
"1207",1207,"288800",4,0,1,0,3000
"1208",1208,"289600",4,0,0,0,15700
"1209",1209,"346100",4,1,1,1,8000
"1210",1210,"307700",4,1,1,1,600
"1211",1211,"339300",4,1,1,1,0
"1212",1212,"346600",4,0,0,0,1400
"1213",1213,"268500",4,1,1,1,3000
"1214",1214,"291700",4,0,1,1,4500
"1215",1215,"286800",4,1,1,1,650
"1216",1216,"346100",4,1,1,1,5000
"1217",1217,"271600",4,1,1,1,0
"1218",1218,"302000",4,0,0,0,1300
"1219",1219,"259700",4,1,1,1,0
"1220",1220,"346600",4,0,0,0,2000
"1221",1221,"290200",4,0,0,0,6000
"1222",1222,"278600",4,1,1,1,0
"1223",1223,"346200",4,0,0,0,1000
"1224",1224,"328600",4,1,0,1,3000
"1225",1225,"299000",4,0,0,0,1500
"1226",1226,"259700",4,1,1,1,2000
"1227",1227,"259800",4,1,0,1,7000
"1228",1228,"259100",4,0,1,1,500
"1230",1230,"293700",4,1,0,1,0
"1232",1232,"343300",4,1,1,0,6000
"1233",1233,"347500",4,0,0,1,0
"1236",1236,"347100",4,1,1,0,0
"1237",1237,"259800",4,0,0,1,550
"1238",1238,"284600",4,1,0,1,0
"1239",1239,"326200",4,0,0,0,9000
"1240",1240,"283100",4,0,1,0,1000
"1241",1241,"347100",4,1,1,1,0
"1242",1242,"268700",4,1,1,1,300
"1243",1243,"290200",4,0,0,0,500
"1244",1244,"347500",4,1,0,0,2200
"1245",1245,"338700",4,1,1,1,1500
"1246",1246,"284300",4,1,0,1,1000
"1247",1247,"292600",4,1,0,0,700
"1248",1248,"337000",4,0,0,0,3000
"1249",1249,"326200",4,1,0,0,3000
"1250",1250,"288800",4,1,1,1,500
"1252",1252,"311400",4,0,0,0,0
"1253",1253,"337000",4,1,0,1,3000
"1254",1254,"286000",4,1,1,1,16700
"1255",1255,"337000",4,0,0,1,500
"1256",1256,"268700",4,1,1,1,300
"1257",1257,"285700",4,0,0,0,1000
"1259",1259,"292400",4,0,0,1,600
"1260",1260,"265600",4,0,0,0,8000
"1261",1261,"275100",4,0,1,0,700
"1262",1262,"292100",4,1,1,1,900
"1263",1263,"286500",4,1,1,1,150000
"1264",1264,"346000",4,0,0,0,3400
"1265",1265,"286400",4,0,1,1,1500
"1266",1266,"290700",4,1,1,1,2000
"1267",1267,"289100",4,1,1,1,0
"1268",1268,"289000",4,0,0,1,10000
"1269",1269,"288700",4,0,0,0,300
"1270",1270,"318200",4,0,0,0,0
"1271",1271,"268700",4,0,1,0,300
"1272",1272,"4403290",4,0,1,0,3000
"1273",1273,"312300",4,0,0,0,0
"1274",1274,"283000",4,0,0,0,800
"1275",1275,"299000",4,1,0,1,3000
"1276",1276,"289400",4,1,1,1,500
"1277",1277,"329900",4,1,1,0,7000
"1278",1278,"283000",4,0,0,1,4000
"1280",1280,"289300",4,0,1,0,0
"1281",1281,"292600",4,0,0,0,2500
"1282",1282,"271600",4,1,1,1,0
"1283",1283,"4403600",4,1,0,1,5200
"1284",1284,"258900",4,1,0,0,0
"1285",1285,"263700",4,0,1,0,0
"1286",1286,"4403330",4,0,0,0,100
"1287",1287,"299000",4,0,0,0,1500
"1288",1288,"301600",4,1,1,1,5500
"1289",1289,"315900",4,0,1,1,7500
"1290",1290,"339300",4,1,1,0,1120
"1292",1292,"303300",4,0,0,1,15000
"1293",1293,"311600",4,1,0,1,4000
"1294",1294,"4403010",4,0,0,0,0
"1295",1295,"346300",4,0,0,0,3000
"1296",1296,"275100",4,1,1,1,0
"1297",1297,"346600",4,1,0,0,1
"1298",1298,"346600",4,0,0,0,0
"1299",1299,"346600",4,1,0,0,500
"1300",1300,"285900",4,0,0,0,4000
"1301",1301,"4404130",4,0,1,1,6
"1302",1302,"346300",4,1,0,0,3000
"1303",1303,"310100",4,1,0,1,15000
"1304",1304,"346300",4,0,0,0,3
"1307",1307,"346400",4,1,1,0,1300
"1308",1308,"346600",4,1,0,1,0
"1309",1309,"343300",4,1,1,0,700
"1310",1310,"303500",4,1,0,1,0
"1311",1311,"347100",4,0,1,0,0
"1312",1312,"284400",4,0,0,0,1200
"1313",1313,"347100",4,0,1,1,0
"1314",1314,"329300",4,0,0,0,7000
"1315",1315,"347100",4,1,1,1,0
"1316",1316,"347100",4,1,1,1,0
"1317",1317,"291700",4,0,1,0,0
"1318",1318,"347100",4,1,1,1,7000
"1319",1319,"347500",4,1,0,1,1500
"1320",1320,"259700",4,1,1,0,0
"1321",1321,"347500",4,0,0,0,2000
"1322",1322,"325900",4,0,1,0,1500
"1323",1323,"337000",4,0,0,1,100
"1326",1326,"347500",4,0,0,0,3000
"1328",1328,"330200",4,1,1,1,1500
"1329",1329,"275100",4,1,1,1,0
"1330",1330,"278600",4,1,1,0,0
"1331",1331,"306600",4,0,0,1,0
"1333",1333,"276300",4,1,1,1,889
"1335",1335,"326100",4,1,1,1,0
"1336",1336,"346400",4,1,1,0,4400
"1337",1337,"292600",4,0,0,0,700
"1338",1338,"277600",4,1,1,1,0
"1339",1339,"4403030",4,0,0,0,1324
"1340",1340,"327700",4,1,1,1,0
"1341",1341,"268500",4,1,1,1,2500
"1342",1342,"276200",4,0,0,1,23000
"1343",1343,"290700",4,1,1,1,2500
"1344",1344,"271600",4,1,1,1,0
"1345",1345,"312200",4,0,0,0,0
"1347",1347,"4405000",4,1,1,1,10000
"1348",1348,"286800",4,1,1,0,950
"1349",1349,"4401080",4,1,1,0,300
"1350",1350,"343300",4,1,1,0,5000
"1351",1351,"290300",4,0,0,1,300
"1353",1353,"268500",4,1,1,1,70500
"1354",1354,"286800",4,1,1,0,1150
"1355",1355,"310400",4,1,1,1,2000
"1356",1356,"290700",4,1,1,0,4000
"1357",1357,"305900",4,1,0,1,2
"1358",1358,"275100",4,1,1,1,1700
"1360",1360,"302000",4,0,0,0,0
"1361",1361,"286800",4,1,1,1,2000
"1362",1362,"289100",4,1,1,1,900
"1363",1363,"265200",4,0,1,1,400
"1364",1364,"4403600",4,0,0,0,1500
"1365",1365,"4403340",4,0,0,0,57521
"1366",1366,"343300",4,0,1,0,300
"1367",1367,"273700",4,0,0,0,1700
"1368",1368,"4403340",4,1,0,1,879
"1369",1369,"265600",4,1,0,0,4000
"1370",1370,"259700",4,0,1,0,400
"1371",1371,"4404130",4,1,1,1,0
"1372",1372,"259800",4,1,0,1,10000
"1373",1373,"4403030",4,1,0,0,3000
"1374",1374,"338700",4,1,1,1,3000
"1375",1375,"265600",4,1,0,1,13000
"1376",1376,"328600",4,0,0,1,1500
"1377",1377,"286700",4,0,0,1,6000
"1378",1378,"287100",4,1,1,1,500
"1379",1379,"258900",4,0,0,1,1300
"1381",1381,"278500",4,1,1,1,6000
"1382",1382,"292100",4,1,1,1,5100
"1383",1383,"311400",4,0,0,0,0
"1384",1384,"259300",4,0,0,1,3000
"1385",1385,"286400",4,0,1,0,1300
"1386",1386,"284000",4,1,1,1,0
"1387",1387,"279300",4,1,0,1,4000
"1388",1388,"326000",4,1,1,1,1200
"1389",1389,"288900",4,1,0,0,0
"1390",1390,"277600",4,1,1,1,0
"1391",1391,"289400",4,1,1,1,6000
"1392",1392,"283000",4,1,0,1,3000
"1393",1393,"327300",4,1,1,1,4000
"1394",1394,"305900",4,0,0,1,500
"1397",1397,"290200",4,0,0,1,5000
"1398",1398,"275000",4,0,0,1,0
"1399",1399,"275000",4,0,0,1,4500
"1400",1400,"327600",4,1,1,1,1000
"1401",1401,"286800",4,1,1,1,4000
"1402",1402,"4404130",4,1,1,1,2000
"1403",1403,"316000",4,1,1,1,0
"1405",1405,"318200",4,1,0,1,0
"1406",1406,"289400",4,1,1,0,600
"1407",1407,"286900",4,1,1,1,0
"1408",1408,"259700",4,0,1,0,2000
"1410",1410,"284600",4,0,0,0,0
"1411",1411,"326200",4,0,0,1,3000
"1412",1412,"4403430",4,1,0,0,1000
"1413",1413,"310100",4,0,0,0,0
"1414",1414,"269100",4,0,0,0,1500
"1415",1415,"259700",4,1,1,1,2000
"1416",1416,"291800",4,0,0,0,500
"1417",1417,"258000",4,1,0,1,14000
"1418",1418,"290700",4,1,1,0,25000
"1419",1419,"347500",4,0,0,0,13000
"1420",1420,"290000",4,0,0,0,2000
"1421",1421,"259800",4,0,0,0,500
"1422",1422,"259800",4,0,0,0,950
"1423",1423,"326200",4,0,0,1,1200
"1424",1424,"259800",4,0,0,0,500
"1425",1425,"259800",4,0,0,0,3000
"1426",1426,"330200",4,0,1,0,1200
"1427",1427,"346400",4,1,1,1,100
"1428",1428,"4403250",4,1,1,0,1000
"1429",1429,"266700",4,0,0,0,6000
"1430",1430,"266700",4,0,0,1,4000
"1431",1431,"263700",4,1,1,1,2000
"1433",1433,"259100",4,1,1,1,200
"1434",1434,"287400",4,1,0,1,12700
"1435",1435,"329900",4,0,1,0,7000
"1436",1436,"283000",4,0,0,0,7000
"1437",1437,"343300",4,1,1,0,300
"1438",1438,"292300",4,0,0,0,9000
"1440",1440,"292100",4,1,1,1,5200
"1441",1441,"258000",4,0,0,0,14000
"1442",1442,"4403620",4,0,0,1,5000
"1443",1443,"292600",4,0,0,0,2500
"1444",1444,"259600",4,1,1,0,400
"1446",1446,"268500",4,0,1,0,1600
"1447",1447,"258000",4,0,0,0,14000
"1449",1449,"286000",4,0,1,1,7000
"1450",1450,"265600",4,1,0,1,9000
"1452",1452,"287300",4,0,0,0,5000
"1453",1453,"258900",4,0,0,0,500
"1454",1454,"265600",4,0,0,0,5500
"1455",1455,"297300",4,0,1,0,300
"1457",1457,"259300",4,0,0,0,0
"1458",1458,"259800",4,1,0,1,10000
"1459",1459,"268700",4,1,1,1,300
"1460",1460,"346100",4,1,1,0,300
"1461",1461,"290200",4,0,0,0,500
"1462",1462,"290000",4,0,0,1,0
"1464",1464,"286900",4,1,1,1,1500
"1465",1465,"346000",4,1,0,1,8000
"1466",1466,"290000",4,1,0,1,0
"1467",1467,"258900",4,1,0,0,500
"1468",1468,"285900",4,0,0,0,4000
"1469",1469,"346600",4,0,0,0,3000
"1471",1471,"259300",4,0,0,0,4000
"1472",1472,"259100",4,1,1,0,700
"1473",1473,"294300",4,1,0,1,7000
"1474",1474,"290700",4,1,1,1,2500
"1475",1475,"303300",4,0,0,1,2000
"1476",1476,"288600",4,1,1,0,0
"1477",1477,"263700",4,1,1,1,2000
"1478",1478,"4403360",4,1,1,1,600
"1479",1479,"330200",4,1,1,1,1500
"1480",1480,"287400",4,1,0,1,7000
"1481",1481,"311400",4,0,0,0,5000
"1482",1482,"287700",4,0,0,1,0
"1483",1483,"316000",4,0,1,1,0
"1484",1484,"289600",4,1,0,1,0
"1485",1485,"287400",4,0,0,0,0
"1486",1486,"286800",4,1,1,1,3000
"1487",1487,"287400",4,0,0,0,700
"1488",1488,"292400",4,0,0,0,400
"1489",1489,"287200",4,1,1,1,900
"1491",1491,"275100",4,1,1,0,0
"1492",1492,"286500",4,1,1,1,500
"1493",1493,"293700",4,1,0,0,14000
"1494",1494,"290200",4,0,0,1,1000
"1495",1495,"292600",4,1,0,0,2000
"1496",1496,"287800",4,1,1,1,2300
"1497",1497,"287800",4,1,1,1,800
"1500",1500,"287800",4,1,1,1,0
"1501",1501,"258000",4,0,0,1,0
"1502",1502,"284400",4,1,0,1,0
"1503",1503,"265500",4,0,0,0,5000
"1504",1504,"315400",4,1,1,1,600
"1506",1506,"315900",4,1,1,1,600
"1507",1507,"271600",4,1,1,1,200
"1508",1508,"288700",4,0,0,0,0
"1509",1509,"292600",4,0,0,0,1700
"1510",1510,"291700",4,1,1,1,0
"1511",1511,"286800",4,1,1,1,5000
"1512",1512,"289500",4,0,0,0,3000
"1514",1514,"299000",4,0,0,0,800
"1515",1515,"315400",4,1,1,1,42000
"1516",1516,"286600",4,1,1,1,1300
"1517",1517,"285900",4,0,0,0,450
"1519",1519,"285900",4,0,0,0,4000
